"url","date","title","count"
"http://www.nytimes.com/1992/05/06/nyregion/delicate-path-to-us-for-jews-from-syria.html",1992-05-06,"Delicate Path to U.S. For Jews From Syria",1136
"http://www.nytimes.com/1992/05/06/arts/review-television-confused-complex-lawrence-of-arabia.html",1992-05-06,"Review/Television; Confused, Complex Lawrence Of Arabia",805
"http://www.nytimes.com/1992/05/07/world/government-steps-down-in-lebanon.html",1992-05-07,"Government Steps Down in Lebanon",790
"http://www.nytimes.com/1992/05/13/opinion/l-too-early-to-celebrate-release-of-syrian-jews-331192.html",1992-05-13,"Too Early to Celebrate Release of Syrian Jews",267
"http://www.nytimes.com/1992/05/14/world/lebanese-leader-names-new-prime-minister.html",1992-05-14,"Lebanese Leader Names New Prime Minister",419
"http://www.nytimes.com/1992/05/23/nyregion/syrian-jews-find-haven-in-brooklyn.html",1992-05-23,"Syrian Jews Find Haven In Brooklyn",721
"http://www.nytimes.com/1992/06/04/world/arabs-and-iran-discuss-instability-in-lebanon.html",1992-06-04,"Arabs and Iran Discuss Instability in Lebanon",189
"http://www.nytimes.com/1992/06/16/world/2-german-hostages-freed-in-lebanon-iran-says.html",1992-06-16,"2 German Hostages Freed in Lebanon, Iran Says",541
"http://www.nytimes.com/1992/06/17/world/bonn-denies-it-made-deal-for-beirut-hostages.html",1992-06-17,"Bonn Denies It Made Deal for Beirut Hostages",402
"http://www.nytimes.com/1992/06/18/world/2-german-hostages-are-freed-in-beirut-and-fly-home.html",1992-06-18,"2 German Hostages Are Freed in Beirut and Fly Home",721
"http://www.nytimes.com/1992/06/22/opinion/foreign-affairs-hear-o-islam.html",1992-06-22,"Foreign Affairs; Hear, O Islam",687
"http://www.nytimes.com/1992/07/12/world/beirut-sees-candidates-where-martyrs-gazed.html",1992-07-12,"Beirut Sees Candidates Where Martyrs Gazed",477
"http://www.nytimes.com/1992/07/24/world/in-a-bulletproof-motorcade-baker-whips-into-lebanon.html",1992-07-24,"In a Bulletproof Motorcade, Baker Whips Into Lebanon",1028
"http://www.nytimes.com/1992/07/27/world/next-move-yours-baker-tells-arabs.html",1992-07-27,"NEXT MOVE YOURS, BAKER TELLS ARABS",923
"http://www.nytimes.com/1992/08/07/world/western-groups-to-help-yemen-jews-to-emigrate.html",1992-08-07,"Western Groups to Help Yemen Jews to Emigrate",496
"http://www.nytimes.com/1992/08/15/world/israel-says-syria-is-testing-advanced-scud-missiles.html",1992-08-15,"Israel Says Syria Is Testing Advanced Scud Missiles",541
"http://www.nytimes.com/1992/08/15/nyregion/news-summary-748292.html",1992-08-15,"NEWS SUMMARY",908
"http://www.nytimes.com/1992/08/16/world/major-christian-party-to-boycott-lebanese-voting.html",1992-08-16,"Major Christian Party to Boycott Lebanese Voting",356
"http://www.nytimes.com/1992/08/16/weekinreview/the-world-rabin-brings-a-thaw-because-he-s-not-shamir.html",1992-08-16,"THE WORLD; Rabin Brings a Thaw Because He's Not Shamir",925
"http://www.nytimes.com/1992/08/23/world/iraq-aircraft-ban-arouses-arab-ire.html",1992-08-23,"IRAQ AIRCRAFT BAN AROUSES ARAB IRE",720
"http://www.nytimes.com/1992/08/24/world/lebanese-vote-but-christian-boycott-cuts-turnout.html",1992-08-24,"Lebanese Vote but Christian Boycott Cuts Turnout",668
"http://www.nytimes.com/1992/08/26/world/israel-tells-arabs-it-accepts-un-s-land-for-peace-plan.html",1992-08-26,"Israel Tells Arabs It Accepts U.N.'s Land-for-Peace Plan",671
"http://www.nytimes.com/1992/08/27/world/warning-to-baghdad-iraq-says-it-is-ready-to-fight-allies-over-air-zone.html",1992-08-27,"WARNING TO BAGHDAD; Iraq Says It Is Ready to Fight Allies Over Air Zone",696
"http://www.nytimes.com/1992/08/28/arts/an-exotic-east-that-s-not-far.html",1992-08-28,"An Exotic East That's Not Far",1671
"http://www.nytimes.com/1992/09/02/world/syria-said-to-pledge-in-writing-to-a-peace-settlement-with-israel.html",1992-09-02,"Syria Said to Pledge in Writing to a 'Peace Settlement' With Israel",651
"http://www.nytimes.com/1992/09/07/world/turkey-opts-for-raw-force-in-fight-against-kurds.html",1992-09-07,"Turkey Opts for Raw Force in Fight Against Kurds",1439
"http://www.nytimes.com/1992/09/07/world/elections-to-unify-lebanon-threaten-to-divide-it.html",1992-09-07,"Elections to Unify Lebanon Threaten to Divide It",1018
"http://www.nytimes.com/1992/09/09/world/new-iraqi-envoy-appointed-at-un.html",1992-09-09,"NEW IRAQI ENVOY APPOINTED AT U.N.",686
"http://www.nytimes.com/1992/09/10/world/rabin-implies-he-d-return-some-of-golan-to-syria.html",1992-09-10,"Rabin Implies He'd Return Some of Golan to Syria",657
"http://www.nytimes.com/1992/09/11/world/israelis-disclose-talks-with-syria-on-steps-to-peace.html",1992-09-11,"ISRAELIS DISCLOSE TALKS WITH SYRIA ON STEPS TO PEACE",1672
"http://www.nytimes.com/1992/09/12/opinion/the-syrian-peace-shock.html",1992-09-12,"The Syrian Peace Shock",467
"http://www.nytimes.com/1992/09/13/world/lebanon-and-syria-chiefs-discuss-troop-pullback.html",1992-09-13,"Lebanon and Syria Chiefs Discuss Troop Pullback",526
"http://www.nytimes.com/1992/09/18/world/it-seems-israelis-and-syrians-don-t-agree-much-after-all.html",1992-09-18,"It Seems Israelis and Syrians Don't Agree Much After All",1002
"http://www.nytimes.com/1992/09/21/world/us-accuses-india-on-chemical-arms.html",1992-09-21,"U.S. ACCUSES INDIA ON CHEMICAL ARMS",1108
"http://www.nytimes.com/1992/10/09/world/us-report-on-mengele-reaffirms-his-death.html",1992-10-09,"U.S. Report on Mengele Reaffirms His Death",661
"http://www.nytimes.com/1992/10/21/world/shiite-gunman-now-speaker-of-lebanese-house.html",1992-10-21,"Shiite Gunman Now Speaker of Lebanese House",652
"http://www.nytimes.com/1992/10/22/world/israel-refines-golan-terms-as-mideast-talks-resume.html",1992-10-22,"Israel Refines Golan Terms As Mideast Talks Resume",789
"http://www.nytimes.com/1992/11/11/world/israelis-counter-rocket-attacks-with-a-buildup.html",1992-11-11,"Israelis Counter Rocket Attacks With a Buildup",530
"http://www.nytimes.com/1992/11/12/opinion/foreign-affairs-double-dare.html",1992-11-12,"Foreign Affairs; Double Dare",700
"http://www.nytimes.com/1992/11/12/world/israeli-planes-hit-back-at-muslim-guerrillas.html",1992-11-12,"Israeli Planes Hit Back at Muslim Guerrillas",529
"http://www.nytimes.com/1992/11/14/world/islamic-guerrilla-attacks-on-israel-cause-rising-tensions-in-lebanon.html",1992-11-14,"Islamic Guerrilla Attacks on Israel Cause Rising Tensions in Lebanon",834
"http://www.nytimes.com/1992/11/19/opinion/essay-eight-rounds-to-go.html",1992-11-19,"Essay; Eight Rounds To Go",706
"http://www.nytimes.com/1992/11/23/world/syria-links-a-troop-pullout-to-political-changes-in-lebanon.html",1992-11-23,"Syria Links a Troop Pullout to Political Changes in Lebanon",597
"http://www.nytimes.com/1992/12/05/obituaries/nureddin-al-atassi-63-former-syria-president.html",1992-12-05,"Nureddin al-Atassi, 63; Former Syria President",209
"http://www.nytimes.com/1992/12/15/world/syria-said-to-halt-jews-emigration.html",1992-12-15,"SYRIA SAID TO HALT JEWS' EMIGRATION",262
"http://www.nytimes.com/1992/12/22/world/alois-brunner-nazi-fugitive-has-reportedly-died-in-syria.html",1992-12-22,"Alois Brunner, Nazi Fugitive, Has Reportedly Died in Syria",104
"http://www.nytimes.com/1992/12/31/world/syrian-jews-can-emigrate-envoy-advises-jesse-jackson.html",1992-12-31,"Syrian Jews Can Emigrate, Envoy Advises Jesse Jackson",404
"http://www.nytimes.com/1993/01/03/world/ancient-clay-horse-is-found-in-syria.html",1993-01-03,"Ancient Clay Horse Is Found in Syria",796
"http://www.nytimes.com/1993/01/14/world/raid-on-iraq-iraqi-leader-voices-defiance-vowing-to-repel-allied-raids.html",1993-01-14,"RAID ON IRAQ; Iraqi Leader Voices Defiance, Vowing to Repel Allied Raids",805
"http://www.nytimes.com/1993/01/15/world/raid-on-iraq-many-arabs-see-double-standard.html",1993-01-15,"RAID ON IRAQ; Many Arabs See 'Double Standard' . . .",886
"http://www.nytimes.com/1993/01/20/world/turkish-premier-visits-syria-to-mend-old-fences.html",1993-01-20,"Turkish Premier Visits Syria to Mend Old Fences",496
"http://www.nytimes.com/1993/01/21/nyregion/exodus-to-a-brooklyn-neighborhood-slows-to-a-trickle.html",1993-01-21,"Exodus to a Brooklyn Neighborhood Slows to a Trickle",1307
"http://www.nytimes.com/1993/02/22/world/syrians-put-issue-of-peace-effort-before-deportees.html",1993-02-22,"SYRIANS PUT ISSUE OF PEACE EFFORT BEFORE DEPORTEES",1228
"http://www.nytimes.com/1993/02/26/opinion/maiden-voyage-smooth-sailing.html",1993-02-26,"Maiden Voyage, Smooth Sailing",663
"http://www.nytimes.com/1993/02/28/world/on-the-road-christopher-is-finding-his-footing.html",1993-02-28,"On the Road, Christopher Is Finding His Footing",1582
"http://www.nytimes.com/1993/03/04/opinion/foreign-affairs-assad-s-surprise.html",1993-03-04,"Foreign Affairs; Assad's Surprise",702
"http://www.nytimes.com/1993/03/08/us/looking-for-alliance-clinton-courts-the-congress-nonstop.html",1993-03-08,"Looking for Alliance, Clinton Courts the Congress Nonstop",1594
"http://www.nytimes.com/1993/03/11/world/palestinians-reject-invitation-to-new-peace-talks.html",1993-03-11,"Palestinians Reject Invitation to New Peace Talks",671
"http://www.nytimes.com/1993/03/21/opinion/no-peace-without-the-palestinians.html",1993-03-21,"No Peace Without the Palestinians",381
"http://www.nytimes.com/1993/03/26/business/guilty-plea-by-baxter-on-boycott.html",1993-03-26,"Guilty Plea By Baxter On Boycott",1136
"http://www.nytimes.com/1993/04/12/opinion/essay-progress-in-ismailiya.html",1993-04-12,"Essay; Progress In Ismailiya",689
"http://www.nytimes.com/1993/04/14/world/egypt-and-plo-confer-on-talks.html",1993-04-14,"EGYPT AND P.L.O. CONFER ON TALKS",519
"http://www.nytimes.com/1993/04/15/world/israel-may-accept-palestinian-s-role.html",1993-04-15,"ISRAEL MAY ACCEPT PALESTINIAN'S ROLE",500
"http://www.nytimes.com/1993/04/15/opinion/foreign-affairs-when-to-forgive-and-forget.html",1993-04-15,"Foreign Affairs; When to Forgive and Forget",685
"http://www.nytimes.com/1993/04/22/world/plo-reconsiders-talks-will-resume.html",1993-04-22,"P.L.O. RECONSIDERS; TALKS WILL RESUME",813
"http://www.nytimes.com/1993/04/25/world/gulf-war-is-said-to-have-cost-the-region-676-billion-in-1990-91.html",1993-04-25,"Gulf War Is Said to Have Cost the Region $676 Billion in 1990-91",646
"http://www.nytimes.com/1993/04/28/world/mideast-talks-resume-as-they-adjourned-bickering.html",1993-04-28,"Mideast Talks Resume as They Adjourned: Bickering",631
"http://www.nytimes.com/1993/06/26/world/us-expresses-dissatisfaction-with-mideast-talks.html",1993-06-26,"U.S. Expresses Dissatisfaction With Mideast Talks",567
"http://www.nytimes.com/1993/06/27/world/on-syrian-streets-they-dare-talk-of-peace.html",1993-06-27,"On Syrian Streets, They Dare Talk of Peace",1479
"http://www.nytimes.com/1993/07/02/opinion/on-my-mind-a-matter-of-views.html",1993-07-02,"On My Mind; A Matter of Views",692
"http://www.nytimes.com/1993/07/07/sports/results-plus-795993.html",1993-07-07,"RESULTS PLUS",338
"http://www.nytimes.com/1993/07/09/world/us-team-begins-mideast-shuttle.html",1993-07-09,"U.S. TEAM BEGINS MIDEAST SHUTTLE",497
"http://www.nytimes.com/1993/07/12/world/damascus-warned-by-israel-on-raids.html",1993-07-12,"DAMASCUS WARNED BY ISRAEL ON RAIDS",585
"http://www.nytimes.com/1993/07/17/world/palestinian-chief-raises-risky-issue-of-jerusalem.html",1993-07-17,"Palestinian Chief Raises Risky Issue of Jerusalem",773
"http://www.nytimes.com/1993/07/26/world/israeli-jets-in-answer-to-attacks-bomb-guerrilla-bases-in-lebanon.html",1993-07-26,"Israeli Jets, in Answer to Attacks, Bomb Guerrilla Bases in Lebanon",1153
"http://www.nytimes.com/1993/07/27/world/a-war-no-one-wants.html",1993-07-27,"A War No One Wants",764
"http://www.nytimes.com/1993/07/28/world/iran-s-isolation-few-arab-friends-left.html",1993-07-28,"Iran's Isolation: Few Arab Friends Left",851
"http://www.nytimes.com/1993/07/28/opinion/war-and-peace-in-the-middle-east.html",1993-07-28,"War and Peace in the Middle East",478
"http://www.nytimes.com/1993/07/29/world/iranian-arms-sent-by-syria-us-says.html",1993-07-29,"IRANIAN ARMS SENT BY SYRIA, U.S. SAYS",550
"http://www.nytimes.com/1993/07/30/world/israel-reinforces-its-troops-in-lebanese-border-zone.html",1993-07-30,"Israel Reinforces Its Troops in Lebanese Border Zone",766
"http://www.nytimes.com/1993/08/01/world/us-brokers-truce-to-halt-fighting-in-south-lebanon.html",1993-08-01,"U.S. BROKERS TRUCE TO HALT FIGHTING IN SOUTH LEBANON",1452
"http://www.nytimes.com/1993/08/01/weekinreview/the-world-a-new-diplomacy-of-lost-causes.html",1993-08-01,"THE WORLD; A New Diplomacy of Lost Causes",1285
"http://www.nytimes.com/1993/08/04/world/peres-praises-syrian-leader-for-role-in-cease-fire.html",1993-08-04,"Peres Praises Syrian Leader for Role in Cease-Fire",668
"http://www.nytimes.com/1993/08/05/world/christopher-says-middle-east-talks-are-revived.html",1993-08-05,"Christopher Says Middle East Talks Are Revived",641
"http://www.nytimes.com/1993/08/06/world/from-israeli-site-news-of-house-of-david.html",1993-08-06,"From Israeli Site, News of House of David",1257
"http://www.nytimes.com/1993/08/06/world/christopher-is-returning-to-syria-pressing-the-role-of-intermediary.html",1993-08-06,"Christopher Is Returning to Syria, Pressing the Role of 'Intermediary'",539
"http://www.nytimes.com/1993/08/06/nyregion/news-summary-250093.html",1993-08-06,"NEWS SUMMARY",830
"http://www.nytimes.com/1993/08/08/weekinreview/the-world-prime-time-for-israel-s-enemy-of-choice.html",1993-08-08,"THE WORLD; Prime Time for Israel's Enemy of Choice",983
"http://www.nytimes.com/1993/08/24/obituaries/salah-jadid-63-leader-of-syria-deposed-and-imprisoned-by-assad.html",1993-08-24,"Salah Jadid, 63, Leader of Syria Deposed and Imprisoned by Assad",392
"http://www.nytimes.com/1993/09/03/world/mideast-accord-palestinian-officials-say-pact-with-israel-is-near.html",1993-09-03,"MIDEAST ACCORD; Palestinian Officials Say Pact With Israel Is Near",1279
"http://www.nytimes.com/1993/09/05/world/mideast-accord-arafat-wins-approval-of-fatah-for-peace-agreement-with-israel.html",1993-09-05,"Mideast Accord; Arafat Wins Approval of Fatah For Peace Agreement With Israel",1102
"http://www.nytimes.com/1993/09/05/books/a-yellow-wind-in-the-desert.html",1993-09-05,"A Yellow Wind in the Desert",1631
"http://www.nytimes.com/1993/09/06/world/israel-and-syria-reported-ready-to-negotiate-about-golan-heights.html",1993-09-06,"Israel and Syria Reported Ready To Negotiate About Golan Heights",1212
"http://www.nytimes.com/1993/09/06/world/weighing-in-clinton-urges-arab-support-of-the-plo-israel-pact.html",1993-09-06,"Weighing In, Clinton Urges Arab Support of the P.L.O.-Israel Pact",654
"http://www.nytimes.com/1993/09/07/world/backed-by-key-arab-nations-arafat-seeks-to-conclude-pact.html",1993-09-07,"Backed by Key Arab Nations, Arafat Seeks to Conclude Pact",1019
"http://www.nytimes.com/1993/09/07/world/the-assad-factor-in-the-mideast-talks.html",1993-09-07,"The Assad Factor in the Mideast Talks",922
"http://www.nytimes.com/1993/09/10/world/mideast-policy-us-policy-washington-to-restart-talks-with-plo.html",1993-09-10,"MIDEAST POLICY: U.S. Policy; Washington to Restart Talks With P.L.O.",918
"http://www.nytimes.com/1993/09/10/world/mideast-accord-overview-plo-israel-accept-each-other-after-3-decades-relentless.html",1993-09-10,"MIDEAST ACCORD: The Overview; P.L.O. AND ISRAEL ACCEPT EACH OTHER AFTER 3 DECADES OF RELENTLESS STRIFE",1925
"http://www.nytimes.com/1993/09/10/world/mideast-accord-the-plo-plo-lining-up-palestinian-support-for-accord.html",1993-09-10,"MIDEAST ACCORD: The P.L.O.; P.L.O. Lining Up Palestinian Support for Accord",1120
"http://www.nytimes.com/1993/09/12/weekinreview/palestinians-in-the-end-go-it-alone.html",1993-09-12,"Palestinians, In the End, Go It Alone",1303
"http://www.nytimes.com/1993/09/12/world/mideast-accord-10-palestinian-factions-call-for-broad-strike-on-monday.html",1993-09-12,"Mideast Accord; 10 Palestinian Factions Call For Broad Strike on Monday",110
"http://www.nytimes.com/1993/09/14/world/mideast-accord-syria-israelies-are-transfixed-palestinians-run-rapturous-furious.html",1993-09-14,"MIDEAST ACCORD: Syria Israelies Are Transfixed; Palestinians Run From the Rapturous to the Furious; 'Down, Down With Arafat!'",834
"http://www.nytimes.com/1993/09/14/world/mideast-accord-lebanon-troops-beirut-fire-militants-kill-6-protest-over-accord.html",1993-09-14,"MIDEAST ACCORD: Lebanon; Troops in Beirut Fire on Militants And Kill 6 at Protest Over Accord",391
"http://www.nytimes.com/1993/09/15/world/mideast-accord-golan-syrian-front-is-quiet-but-is-big-peace-hurdle.html",1993-09-15,"MIDEAST ACCORD: Golan; Syrian Front Is Quiet but Is Big Peace Hurdle",1013
"http://www.nytimes.com/1993/09/16/world/mideast-accord-us-and-israel-ask-syrians-to-silence-arafat-opponents.html",1993-09-16,"MIDEAST ACCORD; U.S. AND ISRAEL ASK SYRIANS TO SILENCE ARAFAT OPPONENTS",1247
"http://www.nytimes.com/1993/09/16/world/mideast-accord-rejectionists-chart-uncertain-course.html",1993-09-16,"MIDEAST ACCORD; Rejectionists Chart Uncertain Course",1256
"http://www.nytimes.com/1993/09/16/world/mideast-accord-iranian-leader-denounces-peace-pact.html",1993-09-16,"MIDEAST ACCORD; Iranian Leader Denounces Peace Pact",856
"http://www.nytimes.com/1993/09/17/world/mideast-accord-syria-criticizes-israelis-breaking-silence-on-pact.html",1993-09-17,"MIDEAST ACCORD; Syria Criticizes Israelis, Breaking Silence on Pact",881
"http://www.nytimes.com/1993/09/19/weekinreview/the-gift-having-the-dream-is-hard-living-it-is-harder.html",1993-09-19,"THE GIFT; Having the Dream Is Hard. Living It Is Harder.",1194
"http://www.nytimes.com/1993/09/20/business/in-mideast-tourism-heats-up.html",1993-09-20,"In Mideast, Tourism Heats Up",1262
"http://www.nytimes.com/1993/09/21/world/syrian-leader-plays-a-waiting-game.html",1993-09-21,"Syrian Leader Plays a Waiting Game",891
"http://www.nytimes.com/1993/09/23/world/likud-split-seen-on-peace-accord.html",1993-09-23,"LIKUD SPLIT SEEN ON PEACE ACCORD",833
"http://www.nytimes.com/1993/09/26/opinion/l-will-mideast-moderates-at-last-prevail-in-the-peace-struggle-966493.html",1993-09-26,"Will Mideast Moderates at Last Prevail in the Peace Struggle?",414
"http://www.nytimes.com/1993/09/26/world/iran-talks-of-bid-for-new-alliances.html",1993-09-26,"IRAN TALKS OF BID FOR NEW ALLIANCES",645
"http://www.nytimes.com/1993/10/04/opinion/essay-destroying-confidence.html",1993-10-04,"Essay; Destroying Confidence",689
"http://www.nytimes.com/1993/10/10/weekinreview/world-jordan-has-its-own-palestinian-problem-mideast-kingdom-threatened-peace.html",1993-10-10,"THE WORLD: Jordan Has Its Own Palestinian Problem; The Mideast Kingdom Threatened by Peace",1054
"http://www.nytimes.com/1993/10/13/world/arafat-names-loyalists-to-carry-out-accord.html",1993-10-13,"Arafat Names Loyalists to Carry Out Accord",527
"http://www.nytimes.com/1993/10/18/world/despite-us-urging-arab-lands-hold-firm-to-their-israel-boycott.html",1993-10-18,"Despite U.S. Urging, Arab Lands Hold Firm to Their Israel Boycott",982
"http://www.nytimes.com/1993/10/21/world/white-house-backs-work-of-somalia-envoy.html",1993-10-21,"White House Backs Work of Somalia Envoy",374
"http://www.nytimes.com/1993/10/26/world/clinton-and-mubarak-differ-on-israel-syria-timing.html",1993-10-26,"Clinton and Mubarak Differ on Israel-Syria Timing",768
"http://www.nytimes.com/1993/11/10/world/courting-israelis-with-barriers-down-arab-lands-compete-conclude-deals-with.html",1993-11-10,"Courting the Israelis; With Barriers Down, Arab Lands Compete To Conclude Deals With an Ancient Enemy",1151
"http://www.nytimes.com/1993/11/16/world/us-assures-damascus-on-commitment-to-peace.html",1993-11-16,"U.S. Assures Damascus on Commitment to Peace",510
"http://www.nytimes.com/1993/11/21/world/in-painful-rebirth-of-plo-planners-replace-guerrillas.html",1993-11-21,"In Painful Rebirth of P.L.O., Planners Replace Guerrillas",1734
"http://www.nytimes.com/1993/11/22/world/israeli-settlement-leaders-warn-they-will-not-obey-palestinians.html",1993-11-22,"Israeli Settlement Leaders Warn They Will Not Obey Palestinians",800
"http://www.nytimes.com/1993/11/28/world/us-diplomat-sees-his-release-soon.html",1993-11-28,"U.S. DIPLOMAT SEES HIS RELEASE SOON",455
"http://www.nytimes.com/1993/12/03/opinion/abroad-at-home-a-christopher-shuttle.html",1993-12-03,"Abroad at Home; A Christopher Shuttle?",680
"http://www.nytimes.com/1993/12/05/world/for-christopher-new-view-of-mideast-peace-role.html",1993-12-05,"For Christopher, New View of Mideast Peace Role",882
"http://www.nytimes.com/1993/12/07/world/us-plans-to-ease-sanctions-on-syria-in-a-peace-gesture.html",1993-12-07,"U.S. PLANS TO EASE SANCTIONS ON SYRIA IN A PEACE GESTURE",1154
"http://www.nytimes.com/1993/12/07/world/rabin-welcomes-syrian-offer-on-missing-israelis.html",1993-12-07,"Rabin Welcomes Syrian Offer on Missing Israelis",654
"http://www.nytimes.com/1993/12/08/world/syria-is-reported-ready-to-resume-peace-talks-with-israel.html",1993-12-08,"Syria Is Reported Ready to Resume Peace Talks With Israel",963
"http://www.nytimes.com/1993/12/10/world/syria-is-willing-to-renew-talks-with-the-israelis.html",1993-12-10,"Syria Is Willing To Renew Talks With the Israelis",1313
"http://www.nytimes.com/1993/12/11/nyregion/c-corrections-437093.html",1993-12-11,"Corrections",48
"http://www.nytimes.com/1993/12/12/world/us-says-russians-helped-damascus-in-a-missile-plan.html",1993-12-12,"U.S. SAYS RUSSIANS HELPED DAMASCUS IN A MISSILE PLAN",1234
"http://www.nytimes.com/1993/12/15/movies/review-television-musical-approach-to-middle-east-accord.html",1993-12-15,"Review/Television; Musical Approach to Middle East Accord",594
"http://www.nytimes.com/1993/12/29/business/norway-bars-oil-cutback.html",1993-12-29,"Norway Bars Oil Cutback",137
"http://www.nytimes.com/1993/12/30/world/syria-gives-jews-visas-before-us-summit.html",1993-12-30,"Syria Gives Jews Visas Before U.S. Summit",172
"http://www.nytimes.com/1994/01/02/books/the-question-of-carlos.html",1994-01-02,"The Question of Carlos",1221
"http://www.nytimes.com/1994/01/10/world/plo-delegate-sees-accord-with-israelis-on-troops-soon.html",1994-01-10,"P.L.O. Delegate Sees Accord With Israelis on Troops Soon",620
"http://www.nytimes.com/1994/01/12/opinion/sitting-down-with-syria.html",1994-01-12,"Sitting Down With Syria",763
"http://www.nytimes.com/1994/01/14/world/israel-syria-talks-hinge-on-clinton-meeting.html",1994-01-14,"Israel-Syria Talks Hinge On Clinton Meeting",680
"http://www.nytimes.com/1994/01/15/world/damascus-journal-persecution-ended-syria-s-jews-stage-an-exodus.html",1994-01-15,"Damascus Journal; Persecution Ended, Syria's Jews Stage an Exodus",1309
"http://www.nytimes.com/1994/01/15/nyregion/news-summary-876160.html",1994-01-15,"NEWS SUMMARY",942
"http://www.nytimes.com/1994/01/16/world/l-syrians-awaiting-meeting-of-assad-and-clinton-with-hope-887234.html",1994-01-16,"Syrians Awaiting Meeting of Assad and Clinton With Hope",690
"http://www.nytimes.com/1994/01/16/weekinreview/the-world-mr-clinton-meet-mr-assad-and-never-mind-his-past.html",1994-01-16,"THE WORLD; Mr. Clinton, Meet Mr. Assad (And Never Mind His Past)",1037
"http://www.nytimes.com/1994/01/17/world/clinton-europe-mideast-poker-game-after-assad-s-play-pressure-now-israel.html",1994-01-17,"CLINTON IN EUROPE: The Mideast Poker Game; After Assad's Play, the Pressure is Now on Israel",1289
"http://www.nytimes.com/1994/01/20/world/north-korea-buying-old-russian-subs.html",1994-01-20,"North Korea Buying Old Russian Subs",1182
"http://www.nytimes.com/1994/01/22/world/assad-s-son-killed-in-an-auto-crash.html",1994-01-22,"ASSAD'S SON KILLED IN AN AUTO CRASH",562
"http://www.nytimes.com/1994/01/24/world/syrian-capital-is-still-a-center-of-exiles-rebels-and-secrets.html",1994-01-24,"Syrian Capital Is Still a Center Of Exiles, Rebels and Secrets",712
"http://www.nytimes.com/1994/01/24/world/peres-says-israel-is-fairly-close-to-breaking-impasse-with-plo.html",1994-01-24,"Peres Says Israel Is 'Fairly Close' To Breaking Impasse With P.L.O.",766
"http://www.nytimes.com/1994/02/20/magazine/there-id-no-middle-east.html",1994-02-20,"There id No 'Middle East'",1815
"http://www.nytimes.com/1994/02/25/world/lebanon-pledges-stronger-security.html",1994-02-25,"LEBANON PLEDGES STRONGER SECURITY",412
"http://www.nytimes.com/1994/02/26/world/west-bank-massacre-arabs-palestinian-leaders-express-outrage-urge-disarming.html",1994-02-26,"WEST BANK MASSACRE: Arabs; Palestinian Leaders Express Outrage and Urge Disarming of Settlers",594
"http://www.nytimes.com/1994/02/27/world/west-bank-massacre-refugee-camps-echo-with-calls-for-vengeance.html",1994-02-27,"WEST BANK MASSACRE; Refugee Camps Echo With Calls for Vengeance",428
"http://www.nytimes.com/1994/03/13/nyregion/encounters-crossing-cultures-the-complex-life-of-a-man-of-all-things.html",1994-03-13,"ENCOUNTERS; Crossing Cultures: The Complex Life of a Man of All Things",2814
"http://www.nytimes.com/1994/03/18/world/arafat-says-safety-must-precede-talks.html",1994-03-18,"Arafat Says Safety Must Precede Talks",597
"http://www.nytimes.com/1994/04/01/world/state-dept-steps-back-on-effort-to-court-syria.html",1994-04-01,"State Dept. Steps Back on Effort to Court Syria",527
"http://www.nytimes.com/1994/04/12/world/ex-east-german-agent-guilty-in-terror-bombing.html",1994-04-12,"Ex-East German Agent Guilty in Terror Bombing",567
"http://www.nytimes.com/1994/04/25/world/christopher-begins-journey-to-promote-mideast-peace.html",1994-04-25,"Christopher Begins Journey To Promote Mideast Peace",683
"http://www.nytimes.com/1994/04/26/world/no-big-danger-of-anti-semitism-russian-premier-tells-rabin.html",1994-04-26,"No Big Danger of Anti-Semitism, Russian Premier Tells Rabin",1030
"http://www.nytimes.com/1994/04/29/world/russia-and-syria-sign-military-agreement.html",1994-04-29,"Russia and Syria Sign Military Agreement",181
"http://www.nytimes.com/1994/04/30/world/israelis-urge-syria-to-show-it-seeks-peace.html",1994-04-30,"Israelis Urge Syria to Show It Seeks Peace",581
"http://www.nytimes.com/1994/05/01/world/us-says-it-is-pleased-syrians-are-acting-to-limit-terrorism.html",1994-05-01,"U.S. Says It Is Pleased Syrians Are Acting to Limit Terrorism",656
"http://www.nytimes.com/1994/05/05/world/mideast-accord-reaction-no-never-radicals-say-once-again.html",1994-05-05,"MIDEAST ACCORD: REACTION; No, Never, Radicals Say Once Again",380
"http://www.nytimes.com/1994/05/16/world/christopher-will-visit-jericho-this-week.html",1994-05-16,"Christopher Will Visit Jericho This Week",582
"http://www.nytimes.com/1994/05/17/world/christopher-takes-syrian-response-to-rabin.html",1994-05-17,"Christopher Takes Syrian Response to Rabin",586
"http://www.nytimes.com/1994/05/18/world/israelis-offering-to-leave-golan-negotiators-say.html",1994-05-18,"ISRAELIS OFFERING TO LEAVE GOLAN, NEGOTIATORS SAY",1208
"http://www.nytimes.com/1994/05/19/world/israeli-syrian-round-ends-without-breakthrough.html",1994-05-19,"Israeli-Syrian Round Ends Without Breakthrough",357
"http://www.nytimes.com/1994/05/21/world/a-shuttle-diplomat.html",1994-05-21,"A Shuttle Diplomat",877
